Area,Country,Month_abbr,Year,Rate,Visitor_Arrivals,Month
East Asia,South Korea,May,2022,0.059879221,8805.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,May,2022,0.003515907,517.0,5
East Asia,Taiwan,May,2022,0.012655904,1861.0,5
Southeast Asia & India,Thailand,May,2022,0.019871333,2922.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,May,2022,0.013097942,1926.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United States,May,2022,0.054853583,8066.0,5
Southeast Asia & India,Vietnam,May,2022,0.265495151,39040.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jun.,2022,0.013609566,1639.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jun.,2022,0.009789919,1179.0,6
East Asia,China,Jun.,2022,0.121705555,14657.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jun.,2022,0.019521714,2351.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jun.,2022,0.017346176,2089.0,6
East Asia,Hong Kong,Jun.,2022,0.006916881,833.0,6
Southeast Asia & India,India,Jun.,2022,0.028680561,3454.0,6
Southeast Asia & India,Indonesia,Jun.,2022,0.058465499,7041.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jun.,2022,0.008378311,1009.0,6
Southeast Asia & India,Malaysia,Jun.,2022,0.009673669,1165.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jun.,2022,0.002225359,268.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jun.,2022,0.006327327,762.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jun.,2022,0.009208669,1109.0,6
Others,Others,Jun.,2022,0.196720086,23691.0,6
Southeast Asia & India,Philippines,Jun.,2022,0.04928174,5935.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jun.,2022,0.004550361,548.0,6
Southeast Asia & India,Singapore,Jun.,2022,0.011525367,1388.0,6
East Asia,South Korea,Jun.,2022,0.092734369,11168.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jun.,2022,0.004475629,539.0,6
East Asia,Taiwan,Jun.,2022,0.020061446,2416.0,6
Southeast Asia & India,Thailand,Jun.,2022,0.021124305,2544.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jun.,2022,0.016972515,2044.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jun.,2022,0.080744001,9724.0,6
Southeast Asia & India,Vietnam,Jun.,2022,0.189960973,22877.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jul.,2022,0.016115868,2330.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jul.,2022,0.011218858,1622.0,7
East Asia,China,Jul.,2022,0.102387639,14803.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jul.,2022,0.024630303,3561.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jul.,2022,0.024346719,3520.0,7
East Asia,Hong Kong,Jul.,2022,0.0075461,1091.0,7
Southeast Asia & India,India,Jul.,2022,0.028897896,4178.0,7
Southeast Asia & India,Indonesia,Jul.,2022,0.049883108,7212.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jul.,2022,0.009572687,1384.0,7
Southeast Asia & India,Malaysia,Jul.,2022,0.011177358,1616.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jul.,2022,0.002566089,371.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jul.,2022,0.006467097,935.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jul.,2022,0.006716098,971.0,7
Others,Others,Jul.,2022,0.149801491,21658.0,7
Southeast Asia & India,Philippines,Jul.,2022,0.047642103,6888.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jul.,2022,0.005381178,778.0,7
Southeast Asia & India,Singapore,Jul.,2022,0.013605113,1967.0,7
East Asia,South Korea,Jul.,2022,0.140989639,20384.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jul.,2022,0.005644012,816.0,7
East Asia,Taiwan,Jul.,2022,0.027286309,3945.0,7
Southeast Asia & India,Thailand,Jul.,2022,0.033158572,4794.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jul.,2022,0.019982293,2889.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jul.,2022,0.097711962,14127.0,7
Southeast Asia & India,Vietnam,Jul.,2022,0.157271507,22738.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Aug.,2022,0.015873857,2697.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Aug.,2022,0.011824464,2009.0,8
East Asia,China,Aug.,2022,0.072583018,12332.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,France,Aug.,2022,0.02067074,3512.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Aug.,2022,0.020352909,3458.0,8
East Asia,Hong Kong,Aug.,2022,0.007645584,1299.0,8
Southeast Asia & India,India,Aug.,2022,0.032383374,5502.0,8
Southeast Asia & India,Indonesia,Aug.,2022,0.040805876,6933.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Aug.,2022,0.00931125,1582.0,8
Southeast Asia & India,Malaysia,Aug.,2022,0.013231157,2248.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Aug.,2022,0.003025273,514.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Aug.,2022,0.005450201,926.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Aug.,2022,0.008681475,1475.0,8
Others,Others,Aug.,2022,0.133141458,22621.0,8
Southeast Asia & India,Philippines,Aug.,2022,0.046050076,7824.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Aug.,2022,0.003855164,655.0,8
Southeast Asia & India,Singapore,Aug.,2022,0.01037657,1763.0,8
East Asia,South Korea,Aug.,2022,0.167832044,28515.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Aug.,2022,0.006568492,1116.0,8
East Asia,Taiwan,Aug.,2022,0.02946993,5007.0,8
Southeast Asia & India,Thailand,Aug.,2022,0.03010559,5115.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Aug.,2022,0.023095667,3924.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Aug.,2022,0.093130157,15823.0,8
Southeast Asia & India,Vietnam,Aug.,2022,0.194535674,33052.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Sep.,2022,0.022691528,4689.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Sep.,2022,0.011594988,2396.0,9
East Asia,China,Sep.,2022,0.085123475,17590.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,France,Sep.,2022,0.02569674,5310.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Sep.,2022,0.025648347,5300.0,9
East Asia,Hong Kong,Sep.,2022,0.013666213,2824.0,9
Southeast Asia & India,India,Sep.,2022,0.02527572,5223.0,9
Southeast Asia & India,Indonesia,Sep.,2022,0.044453908,9186.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Sep.,2022,0.012809655,2647.0,9
Southeast Asia & India,Malaysia,Sep.,2022,0.014358235,2967.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Sep.,2022,0.003731109,771.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Sep.,2022,0.008865617,1832.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Sep.,2022,0.011415934,2359.0,9
Others,Others,Sep.,2022,0.13816232,28550.0,9
Southeast Asia & India,Philippines,Sep.,2022,0.041032515,8479.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Sep.,2022,0.005841048,1207.0,9
Southeast Asia & India,Singapore,Sep.,2022,0.01397109,2887.0,9
East Asia,South Korea,Sep.,2022,0.158555175,32764.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Sep.,2022,0.009446334,1952.0,9
East Asia,Taiwan,Sep.,2022,0.032694383,6756.0,9
Southeast Asia & India,Thailand,Sep.,2022,0.036885226,7622.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Sep.,2022,0.021747862,4494.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Sep.,2022,0.086938217,17965.0,9
Southeast Asia & India,Vietnam,Sep.,2022,0.14939436,30871.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Oct.,2022,0.023417414,11677.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Oct.,2022,0.019747476,9847.0,10
East Asia,China,Oct.,2022,0.043112749,21498.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,France,Oct.,2022,0.02220814,11074.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Oct.,2022,0.017934567,8943.0,10
East Asia,Hong Kong,Oct.,2022,0.07268082,36242.0,10
Southeast Asia & India,India,Oct.,2022,0.012044617,6006.0,10
Southeast Asia & India,Indonesia,Oct.,2022,0.022230199,11085.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Oct.,2022,0.009034465,4505.0,10
Southeast Asia & India,Malaysia,Oct.,2022,0.017593644,8773.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Oct.,2022,0.003912595,1951.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Oct.,2022,0.008192184,4085.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Oct.,2022,0.008603298,4290.0,10
Others,Others,Oct.,2022,0.077602147,38696.0,10
Southeast Asia & India,Philippines,Oct.,2022,0.029630239,14775.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Oct.,2022,0.003168581,1580.0,10
Southeast Asia & India,Singapore,Oct.,2022,0.028749855,14336.0,10
East Asia,South Korea,Oct.,2022,0.246585754,122959.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Oct.,2022,0.005653309,2819.0,10
East Asia,Taiwan,Oct.,2022,0.070246227,35028.0,10
Southeast Asia & India,Thailand,Oct.,2022,0.068415269,34115.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Oct.,2022,0.020673985,10309.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Oct.,2022,0.106773142,53242.0,10
Southeast Asia & India,Vietnam,Oct.,2022,0.061789325,30811.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Nov.,2022,0.021606058,20193.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Nov.,2022,0.016978405,15868.0,11
East Asia,China,Nov.,2022,0.022486649,21016.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,France,Nov.,2022,0.011566458,10810.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Nov.,2022,0.010349893,9673.0,11
East Asia,Hong Kong,Nov.,2022,0.088796371,82989.0,11
Southeast Asia & India,India,Nov.,2022,0.008941803,8357.0,11
Southeast Asia & India,Indonesia,Nov.,2022,0.01814682,16960.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Nov.,2022,0.005603473,5237.0,11
Southeast Asia & India,Malaysia,Nov.,2022,0.018744938,17519.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Nov.,2022,0.002179544,2037.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Nov.,2022,0.006978394,6522.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Nov.,2022,0.004976466,4651.0,11
Others,Others,Nov.,2022,0.049913385,46649.0,11
Southeast Asia & India,Philippines,Nov.,2022,0.023206744,21689.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Nov.,2022,0.002113206,1975.0,11
Southeast Asia & India,Singapore,Nov.,2022,0.043142567,40321.0,11
East Asia,South Korea,Nov.,2022,0.337493406,315421.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Nov.,2022,0.003875459,3622.0,11
East Asia,Taiwan,Nov.,2022,0.106498081,99533.0,11
Southeast Asia & India,Thailand,Nov.,2022,0.055721224,52077.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Nov.,2022,0.014559185,13607.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Nov.,2022,0.090187342,84289.0,11
Southeast Asia & India,Vietnam,Nov.,2022,0.035934128,33584.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Dec.,2022,0.030533956,41835.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Dec.,2022,0.015042544,20610.0,12
East Asia,China,Dec.,2022,0.024499421,33567.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,France,Dec.,2022,0.00786066,10770.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Dec.,2022,0.005652814,7745.0,12
East Asia,Hong Kong,Dec.,2022,0.103140323,141314.0,12
Southeast Asia & India,India,Dec.,2022,0.005435314,7447.0,12
Southeast Asia & India,Indonesia,Dec.,2022,0.025115428,34411.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Dec.,2022,0.003598241,4930.0,12
Southeast Asia & India,Malaysia,Dec.,2022,0.026441595,36228.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Dec.,2022,0.001822476,2497.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Dec.,2022,0.003477083,4764.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Dec.,2022,0.003343517,4581.0,12
Others,Others,Dec.,2022,0.032881935,45052.0,12
Southeast Asia & India,Philippines,Dec.,2022,0.029160347,39953.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Dec.,2022,0.001155378,1583.0,12
Southeast Asia & India,Singapore,Dec.,2022,0.048932425,67043.0,12
East Asia,South Korea,Dec.,2022,0.332939449,456165.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Dec.,2022,0.002543584,3485.0,12
East Asia,Taiwan,Dec.,2022,0.124193315,170159.0,12
Southeast Asia & India,Thailand,Dec.,2022,0.060576711,82997.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Dec.,2022,0.011164764,15297.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Dec.,2022,0.079908679,109484.0,12
Southeast Asia & India,Vietnam,Dec.,2022,0.020580039,28197.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jan.,2023,0.035094479,52553.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jan.,2023,0.012513089,18738.0,1
East Asia,China,Jan.,2023,0.020895883,31291.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jan.,2023,0.006524997,9771.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jan.,2023,0.004928306,7380.0,1
East Asia,Hong Kong,Jan.,2023,0.101463667,151939.0,1
Southeast Asia & India,India,Jan.,2023,0.006048193,9057.0,1
Southeast Asia & India,Indonesia,Jan.,2023,0.015104122,22618.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jan.,2023,0.002874845,4305.0,1
Southeast Asia & India,Malaysia,Jan.,2023,0.018096499,27099.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jan.,2023,0.001516556,2271.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jan.,2023,0.002696545,4038.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jan.,2023,0.003176019,4756.0,1
Others,Others,Jan.,2023,0.031933819,47820.0,1
Southeast Asia & India,Philippines,Jan.,2023,0.019819402,29679.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jan.,2023,0.001087166,1628.0,1
Southeast Asia & India,Singapore,Jan.,2023,0.017802002,26658.0,1
East Asia,South Korea,Jan.,2023,0.377470163,565251.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jan.,2023,0.002053461,3075.0,1
East Asia,Taiwan,Jan.,2023,0.173185208,259340.0,1
Southeast Asia & India,Thailand,Jan.,2023,0.042358722,63431.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jan.,2023,0.01008099,15096.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jan.,2023,0.058841835,88114.0,1
Southeast Asia & India,Vietnam,Jan.,2023,0.034434033,51564.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Feb.,2023,0.025537885,37680.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Feb.,2023,0.012884161,19010.0,2
East Asia,China,Feb.,2023,0.024592414,36285.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,France,Feb.,2023,0.008303201,12251.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Feb.,2023,0.006304496,9302.0,2
East Asia,Hong Kong,Feb.,2023,0.080927578,119405.0,2
Southeast Asia & India,India,Feb.,2023,0.004778865,7051.0,2
Southeast Asia & India,Indonesia,Feb.,2023,0.018165244,26802.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Feb.,2023,0.003135982,4627.0,2
Southeast Asia & India,Malaysia,Feb.,2023,0.021682803,31992.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Feb.,2023,0.001585274,2339.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Feb.,2023,0.002631731,3883.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Feb.,2023,0.003536536,5218.0,2
Others,Others,Feb.,2023,0.030579719,45119.0,2
Southeast Asia & India,Philippines,Feb.,2023,0.022999007,33934.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Feb.,2023,0.000933949,1378.0,2
Southeast Asia & India,Singapore,Feb.,2023,0.018352305,27078.0,2
East Asia,South Korea,Feb.,2023,0.385387558,568622.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Feb.,2023,0.002251509,3322.0,2
East Asia,Taiwan,Feb.,2023,0.168417878,248493.0,2
Southeast Asia & India,Thailand,Feb.,2023,0.049674168,73292.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Feb.,2023,0.010558777,15579.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Feb.,2023,0.058928263,86946.0,2
